 0.19200      5.63054526     18.92790044      2.27545055 0.86400      3.36368653     -7.72166688     -0.39998658 1.24800************************************************
 0.19300      5.79432598     18.33797156      2.23619375 0.86850      3.00545350     -9.11779707     -0.56249791 1.25450************************************************
 0.19400      5.95253175     17.73254015      2.19498338 0.87300      2.59544986    -10.33473430     -0.71327353 1.26100************************************************
 0.19500      6.10502976     17.11218561      2.15186061 0.87750      2.14163531    -11.35182050     -0.84966064 1.26750************************************************
 0.19600      6.25169264     16.47749977      2.10686827 0.88200      1.65269981    -12.15223666     -0.96929325 1.27400************************************************
 0.19700      6.39239856     15.82908630      2.06005081 0.88650      1.13789814    -12.72327616     -1.07013287 1.28050************************************************
 0.19800      6.52703134     15.16756020      2.01145425 0.89100      0.60687564    -13.05654054     -1.15050285 1.28700************************************************
 0.19900      6.65548053     14.49354714      1.96112612 0.89550      0.06948830    -13.14805466     -1.20911587 1.29350************************************************
 0.20000      6.77764150     13.80768294      1.90911544 0.90000     -0.46437935    -12.99829997     -1.24509394 1.30000************************************************
 0.20100      6.89341554     13.11061294      1.85547266 0.90450     -0.98499525    -12.61216596     -1.25798088 1.30650************************************************
 0.20200      7.00270992     12.40299139      1.80024963 0.90900     -1.48295645    -11.99882149     -1.24774685 1.31300************************************************
